Фото,Товар,Бренд,Артикул,Предмет,Выручка,Продажи,Упущенная выручка,Упущенные продажи,Макс,Мин,Сред
https://cdn1.ozone.ru/s3/multimedia-1-l/7017316365.jpg,"Набор Розетка с ложкой, 10 4 10 см, хохлома",Сима-ленд,1598010501,сувенир,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 113 ₽,724 ₽,"1 085,24 ₽"
https://cdn1.ozone.ru/s3/multimedia-b/6369932627.jpg,"Чайник для заварки ""Клубника"", керамика, 0.9 л",Название не получено,278128788,чайник заварочный,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 180 ₽,1 180 ₽,"1 180,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-s/6240908464.jpg,"Часы настенные для интерьера ""Черный мрамор"", 35x57 см, декор для дома, комнаты",Название не получено,472970791,настенные часы,0 ₽,0 шт.,"5 329,00 ₽",2 шт.,2 453 ₽,2 453 ₽,"2 453,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-b/6078525011.jpg,"Фоторамка пластик, 25х25 см, рамка для фото белая / рамка для картин, постера, творчества / для интерьера",МИРАМ,2202373168,фоторамка,0 ₽,0 шт.,"8 635,00 ₽",10 шт.,923 ₽,583 ₽,"790,10 ₽"
https://cdn1.ozone.ru/s3/multimedia-y/6741635542.jpg,"Светодиодное дерево Клен белоcнежный 1.8 м, 384 LED, постоянное свечение, 220 В, свечение белое",Название не получено,197391584,светодиодное дерево,0 ₽,0 шт.,"0,00 ₽",0 шт.,33 637 ₽,33 637 ₽,"33 637,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-6/7187763570.jpg,"Елочные шары новогодние на елку Красные нити 2 шт., батарейки, 1 LED, свечение теплое белое",Название не получено,295835388,елочные украшения,0 ₽,0 шт.,"0,00 ₽",0 шт.,644 ₽,644 ₽,"644,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-j/6821373187.jpg,Светодиодная фигура новогодняя Luazon Lighting Олень с санями,Название не получено,197195214,фигурка светящаяся,0 ₽,0 шт.,"1 345,00 ₽",0 шт.,10 664 ₽,10 664 ₽,"10 664,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-v/7657144447.jpg,"Адаптер Тундра SDS-max > SDS-plus металлический переходник для буров, насадка на перфоратор",Название не получено,2202324512,адаптер для инструмента,0 ₽,0 шт.,"2 260,00 ₽",1 шт.,1 622 ₽,1 075 ₽,"1 277,50 ₽"
https://cdn1.ozone.ru/s3/multimedia-w/6686788064.jpg,"Светодиодная фигура новогодняя Шар со снеговиками и ёлкой 21.5х26.5х21.5 см, пластик, батарейки ААх3 (не в комплекте), USB, свечение белое",Название не получено,1139461743,фигурка светящаяся,0 ₽,0 шт.,"0,00 ₽",0 шт.,7 225 ₽,7 225 ₽,"7 225,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-r/7108588575.jpg,"Фигура светодиодная Снеговик 20х14х11 см, ААx3, USB, свечение тёплое белое",Название не получено,1667328523,фигурка светящаяся,0 ₽,0 шт.,"0,00 ₽",0 шт.,2 939 ₽,2 939 ₽,"2 939,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-9/6821371089.jpg,"Светодиодная фигура новогодняя Олень 100х140х50 см, металл, 31 В, свечение белое",Название не получено,357665299,каркасная светодиодная фигура,0 ₽,0 шт.,"3 101,00 ₽",0 шт.,27 463 ₽,27 073 ₽,"27 268,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-3/7182998211.jpg,"Ножницы маникюрные Premium, для кутикулы, загнутые, узкие, 10 см, на блистере, цвет серебристый",Queen Fair,1525615641,ножницы маникюрные,0 ₽,0 шт.,"0,00 ₽",0 шт.,382 ₽,341 ₽,"364,37 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-r/7902692415.jpg,"Cartage автоодеяло 160х90 см утеплитель под капот, защита двигателя",Название не получено,285276098,утеплитель двигателя,0 ₽,0 шт.,"1 025,00 ₽",0 шт.,3 870 ₽,2 314 ₽,"2 735,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-u/7113312426.jpg,Декоративная хвоя настольная работает от батарейки свечение тёплое белое,Название не получено,1678396208,елка искусственная,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 027 ₽,1 027 ₽,"1 027,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-1/7855311241.jpg,"Лебедка ручная рычажная Тундра, двойное храповое колесо, трос 2 м, для автомобиля и стройки",Тундра,268546689,лебедка автомобильная,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 873 ₽,1 563 ₽,"1 649,87 ₽"
https://cdn1.ozone.ru/s3/multimedia-z/6088958447.jpg,"Дерево искусственное ""Шар""",Poetry in flowers,201402086,искусственные цветы,0 ₽,0 шт.,"0,00 ₽",0 шт.,3 718 ₽,3 085 ₽,"3 519,97 ₽"
https://cdn1.ozone.ru/s3/multimedia-y/6085561666.jpg,Новогодняя гирлянда для дома Нить цвет свечения Белый От сети,Название не получено,301763737,электрогирлянда,0 ₽,0 шт.,"124,00 ₽",0 шт.,1 170 ₽,1 170 ₽,"1 170,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-m/8126628502.jpg,Гирлянда на елку для дома мишура роса цвет свечения белый на батарейках,Название не получено,765145756,электрогирлянда,0 ₽,0 шт.,"0,00 ₽",0 шт.,881 ₽,881 ₽,"881,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-w/7216212560.jpg,"Подсвечник для декора / ""Моника"" состаренный сине-серебристый 11х11х46,5 см / подсвечник металлический",Сима-ленд,1318188671,подсвечник,0 ₽,0 шт.,"157,00 ₽",0 шт.,2 377 ₽,1 611 ₽,"2 176,39 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-k/7158448244.jpg,Светодиодная фигура новогодняя Luazon Lighting Олень с санями золотистый,Название не получено,197198700,каркасная светодиодная фигура,0 ₽,0 шт.,"0,00 ₽",0 шт.,31 938 ₽,31 484 ₽,"31 574,80 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-j/7159135483.jpg,"Экран на чугунный радиатор ZEIN, 290х610х150 мм, 3 секции, металлический, белый",Zein,953362251,экраны для радиаторов,0 ₽,0 шт.,"0,00 ₽",0 шт.,3 472 ₽,1 671 ₽,"2 535,75 ₽"
https://cdn1.ozone.ru/s3/multimedia-7/6138039955.jpg,"Maysternya Казан Чугун, 8 л",Название не получено,191448248,казан,0 ₽,0 шт.,"0,00 ₽",0 шт.,3 331 ₽,3 331 ₽,"3 331,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-e/7143075482.jpg,"Елочная игрушка светодиодная Сияние, 27х11 см, 12 LED, ААх2, свечение тёплое белое",Название не получено,1707459518,елочные украшения,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 507 ₽,1 507 ₽,"1 507,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-6/7093114386.jpg,"Фигура светодиодная Чудесный камин , 26х10х18 см, музыка, ААх3, USB, свечение тёплое белое",Название не получено,1649027084,фигурка светящаяся,0 ₽,0 шт.,"1 237,00 ₽",0 шт.,8 343 ₽,8 343 ₽,"8 343,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-v/7187763739.jpg,"Уличный Светодиодный светильник ""Розы белые"" 45 см, 24 LED, постоянное свечение, 220 В, свечение белое",Название не получено,390553757,светодиодное дерево,0 ₽,0 шт.,"176,00 ₽",0 шт.,1 693 ₽,1 693 ₽,"1 693,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-3/6329977551.jpg,"Шкурка шлифовальная в листах ТУНДРА, на бумажной основе водост., 115 х 280, Р150, 10 шт",Тундра,2202382424,лист шлифовальный/шкурка,0 ₽,0 шт.,"0,00 ₽",0 шт.,217 ₽,214 ₽,"214,80 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-z/7187763671.jpg,"Светодиодная фигура новогодняя Олени в лесу 14х24х8 см, пластик, батарейки ААх3 (не в комплекте), USB, свечение тёплое белое",Название не получено,316952071,фигурка светящаяся,0 ₽,0 шт.,"1 440,00 ₽",0 шт.,4 846 ₽,4 846 ₽,"4 846,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-6/6308471478.jpg,"Клейкая лента канцелярская 50 мм x 25 м, 1 шт.",,266464662,клейкая лента канцелярская,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 635 ₽,1 153 ₽,"1 253,94 ₽"
https://cdn1.ozone.ru/s3/multimedia-a/6276680530.jpg,"Люк ревизионный ERA ЛТ2525П, 250х250 мм",ERA,1175000910,ревизионный люк,0 ₽,0 шт.,"0,00 ₽",0 шт.,760 ₽,540 ₽,"601,63 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-h/7187763365.jpg,"Светодиодная фигура новогодняя Дед Мороз 7х12.5х6.5 см, пластик, батарейки АААх2 (не в комплекте), свечение тёплое белое",Название не получено,1139461892,фигурка светящаяся,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 402 ₽,1 402 ₽,"1 402,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-8/7182381500.jpg,"Набор украшений 13 шт ""Мелодия"" звезда, 6 см, красный",Название не получено,1126355991,елочные украшения,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 188 ₽,1 188 ₽,"1 188,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-u/6588465222.jpg,"Колпачок для кровельного самореза, 500 шт",Название не получено,1128722136,декоративный колпачок для самореза,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 622 ₽,1 622 ₽,"1 622,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-q/6272783402.jpg,"Комод с 3-мя ящиками Бетти, 800*420*775, Белый",Название не получено,1083276880,комод,0 ₽,0 шт.,"15 292,00 ₽",1 шт.,10 002 ₽,10 002 ₽,"10 002,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-p/6306658897.jpg,"Подставка под бутылку ""Волк"" 25*17*13 см, сталь",Название не получено,616586579,держатель кухонный,0 ₽,0 шт.,"0,00 ₽",0 шт.,2 073 ₽,2 073 ₽,"2 073,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-t/6089716241.jpg,"Светодиодная фигура Снеговик 11х22х11 см, акрил, 24 LED, батарейки ААх2 (не в комплекте), свечение белое",Название не получено,320951126,фигурка светящаяся,0 ₽,0 шт.,"0,00 ₽",0 шт.,2 011 ₽,2 011 ₽,"2 011,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-t/6885624305.jpg,"Нэцке фигурка ""Мешки со слитками золото - На богатство"" набор 2 шт",Sima-land,1378069582,фигурка декоративная,0 ₽,0 шт.,"0,00 ₽",0 шт.,557 ₽,375 ₽,"466,27 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-y/7051916014.jpg,"Набор благовоний ""Очарование востока Сандал"", 3 упаковки по 20 палочек",,1603213227,благовония,0 ₽,0 шт.,"0,00 ₽",0 шт.,448 ₽,253 ₽,"306,30 ₽"
https://cdn1.ozone.ru/s3/multimedia-a/6869553382.jpg,"Светодиодная фигура Свеча со снеговиком 7х20х7 см, пластик, батарейки АААх2 (не в комплекте), свечение тёплое белое",Название не получено,390540261,светодиодная свеча,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 066 ₽,1 066 ₽,"1 066,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-e/7187763434.jpg,"Елочные шары новогодние на елку Снежинки 2 шт., батарейки, 1 LED, свечение теплое белое",Название не получено,295806130,елочные украшения,0 ₽,0 шт.,"62,00 ₽",0 шт.,702 ₽,702 ₽,"702,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-d/6773046637.jpg,"Настольная лампа ""Марфа"" Е27 40Вт бело-золотой 22х22х40 см",Название не получено,1208927767,настольный светильник,0 ₽,0 шт.,"0,00 ₽",0 шт.,2 661 ₽,2 661 ₽,"2 661,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-h/6707277341.jpg,"Светодиодная фигура новогодняя Ёлка 10х15х10 см, полистоун, батарейки АААх2 (не в комплекте), свечение тёплое белое",Название не получено,1139460964,фигурка светящаяся,0 ₽,0 шт.,"0,00 ₽",0 шт.,1 217 ₽,1 217 ₽,"1 217,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-2/7179899150.jpg,"Набор шаров пластик d-10 см, 2 шт ""Винтаж"" золото",Название не получено,1162597201,елочные украшения,0 ₽,0 шт.,"0,00 ₽",0 шт.,836 ₽,836 ₽,"836,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-7/6072240055.jpg,"Защита внешних частей автомобиля, 1 шт.",Название не получено,282384603,защита внешних частей автомобиля,0 ₽,0 шт.,"0,00 ₽",0 шт.,2 419 ₽,2 419 ₽,"2 419,00 ₽"
